Date,Ticker,% Return,High,Low,Open,Close,High %,Low %
20/08/2014,LCI,0.003012901,37.98,35.860001,36.509998,36.619999,0.040262999,-0.01780326
20/08/2014,SGU,0.049090909,5.84,5.46,5.5,5.77,0.061818182,-0.007272727
21/08/2014,LITB,-0.006299213,6.47,6.21,6.35,6.31,0.018897638,-0.022047244
21/08/2014,YOKU,0.006138159,19.719999,19.23,19.549999,19.67,0.008695653,-0.016368236
21/08/2014,NOAH,0.008219178,15.26,13.72,14.6,14.72,0.045205479,-0.060273973
22/08/2014,SSI,-0.036479502,17.27,16.09,17.27,16.639999,0,-0.068326578
22/08/2014,WUBA,-0.012032356,45.720001,43.549999,45.709999,45.16,0.000218814,-0.047254431
22/08/2014,COUP,0.032599837,13.14,11.61,12.27,12.67,0.070904645,-0.053789731
22/08/2014,REX,0.051859265,96.849998,89.510002,90.629997,95.330002,0.06863071,-0.012357884
22/08/2014,ATHM,0.144904114,49.759998,43.27,43.27,49.540001,0.149988398,0
25/08/2014,OZM,-0.016638935,12.18,11.16,12.02,11.82,0.013311148,-0.071547421
25/08/2014,CGG,-0.004618938,8.67,8.55,8.66,8.62,0.001154734,-0.012702079
26/08/2014,QIHU,-0.027953596,94.800003,90.639999,94.800003,92.150002,0,-0.043881897
26/08/2014,GRUB,-0.013839057,39.131001,37.900002,39.02,38.48,0.002844721,-0.028703178
26/08/2014,MX,0.007772021,11.75,11.38,11.58,11.67,0.014680484,-0.017271157
27/08/2014,MOV,-0.036273267,40.5,38.68,40.25,38.790001,0.00621118,-0.039006211
27/08/2014,TSL,0.01877551,12.67,12,12.25,12.48,0.034285714,-0.020408163
27/08/2014,BBY,0.058096826,31.799999,29.92,29.950001,31.690001,0.061769547,-0.001001703
28/08/2014,ATHM,-0.047367311,50.48,46.669998,49.189999,46.860001,0.026224863,-0.051229946
28/08/2014,LEJU,0,16.951,15.8,16.42,16.42,0.032338611,-0.037758831
28/08/2014,SLH,0.005511976,60.529999,59.439999,59.869999,60.200001,0.011023885,-0.007182228
28/08/2014,BITA,0.008077509,90.589996,85.580002,86.660004,87.360001,0.045349548,-0.01246252
28/08/2014,JMEI,0.048355899,32.91,29.6,31.02,32.52,0.060928433,-0.045776918
29/08/2014,GCO,-0.030325214,82.360001,79.110001,81.779999,79.300003,0.007092223,-0.032648545
29/08/2014,WSM,-0.001366596,66.309998,65.599998,65.860001,65.769997,0.00683263,-0.003947813
29/08/2014,GES,0.001709444,23.74,23.15,23.4,23.440001,0.014529915,-0.010683761
02/09/2014,JMEI,-0.001951187,31.4,30.280001,30.75,30.690001,0.021138211,-0.01528452
02/09/2014,MBT,0.003294948,18.58,18.18,18.209999,18.27,0.020318562,-0.001647392
02/09/2014,VIPS,0.047619048,207.299995,196.019993,197.609997,207.019997,0.049035971,-0.008046172
02/09/2014,CMCM,0.052830189,28,26.280001,26.5,27.9,0.056603774,-0.008301849
03/09/2014,CLD,-0.011118833,14.45,14.06,14.39,14.23,0.004169562,-0.022932592
03/09/2014,EMES,0.011644204,139.5,135.169998,135.690002,137.270004,0.028078694,-0.003832294
04/09/2014,GNE,-0.001436782,7.29,6.6,6.96,6.95,0.047413793,-0.051724138
04/09/2014,VNCE,0.020683654,36.419998,34.5,34.810001,35.529999,0.04625099,-0.008905515
04/09/2014,COUP,0.044117647,16.15,14.7,14.96,15.62,0.079545455,-0.017379679
05/09/2014,ZEN,-0.008440475,25.25,23.870001,24.879999,24.67,0.014871423,-0.040594777
05/09/2014,CIEN,0.021074763,19.52,18.860001,18.98,19.379999,0.028451001,-0.006322392
05/09/2014,EMES,0.02167658,127.849998,118.040001,125.019997,127.730003,0.022636387,-0.055831036
05/09/2014,AGX,0.023293254,38.669998,37.349998,37.349998,38.220001,0.035341367,0
08/09/2014,TUMI,0.00667307,21.35,20.959999,20.98,21.120001,0.017635844,-0.000953337
09/09/2014,HK,-0.059273423,5.34,4.88,5.23,4.92,0.021032505,-0.066921606
09/09/2014,COUP,-0.020394737,15.2,14.34,15.2,14.89,0,-0.056578947
09/09/2014,CPE,-0.017204301,9.62,9.02,9.3,9.14,0.034408602,-0.030107527
10/09/2014,MXL,-0.040221914,7.39,6.77,7.21,6.92,0.024965326,-0.061026352
10/09/2014,PGN,-0.024390244,7.42,6.86,7.38,7.2,0.005420054,-0.070460705
10/09/2014,BITA,0.020065596,84.739998,80.589996,82.230003,83.879997,0.030524078,-0.019944144
10/09/2014,LDOS,0.071428506,35.330002,32.889999,32.900002,35.25,0.073860178,-0.000304043
11/09/2014,AU,0.000764526,13.2,12.87,13.08,13.09,0.009174312,-0.016055046
11/09/2014,MMI,0.01724767,28,27.139999,27.25,27.719999,0.027522936,-0.004036734
11/09/2014,WBAI,0.024668517,34.389999,32.299999,32.43,33.23,0.060437835,-0.004008665
11/09/2014,ATHM,0.033914344,45.150002,42.400002,42.459999,43.900002,0.063353817,-0.001413024
12/09/2014,REX,-0.065144541,96.349998,88.730003,95.480003,89.260002,0.009111803,-0.070695431
12/09/2014,LEJU,-0.037623762,15.18,14.3,15.15,14.58,0.001980198,-0.056105611
12/09/2014,COUP,-0.016393443,14.18,13.51,14.03,13.8,0.010691376,-0.037063435
12/09/2014,BRC,-0.00973236,24.66,24.129999,24.66,24.42,0,-0.021492336
15/09/2014,REX,-0.038094169,89,84.699997,88.989998,85.599998,0.000112395,-0.048207676
15/09/2014,NADL,-0.037296037,8.58,8,8.58,8.26,0,-0.067599068
15/09/2014,GOL,-0.016863406,5.99,5.66,5.93,5.83,0.010118044,-0.045531197
16/09/2014,DQ,-0.01935038,43.849998,41.59,43.41,42.57,0.010135867,-0.041925824
16/09/2014,CMCM,0.009583333,24.68,23.51,24,24.23,0.028333333,-0.020416667
17/09/2014,SSNI,-0.040854225,11.02,10.32,10.77,10.33,0.023212628,-0.04178273
17/09/2014,WPG,-0.021499072,17.309999,16.799999,17.209999,16.84,0.005810576,-0.02382336
18/09/2014,OI,-0.007417838,28.389999,27.799999,28.309999,28.1,0.002825857,-0.018014836
18/09/2014,RAX,-0.004625378,32.900002,31.91,32.43,32.279999,0.014492815,-0.016034536
18/09/2014,CIG,-0.002985075,6.85,6.65,6.7,6.68,0.02238806,-0.007462687
18/09/2014,SKX,0.015059341,60.150003,58.93,59.099997,59.990004,0.0177666,-0.00287643
19/09/2014,RAD,-0.02014652,5.47,5.08,5.46,5.35,0.001831502,-0.06959707
19/09/2014,PIR,0.004731861,12.82,12.44,12.68,12.74,0.011041009,-0.018927445
22/09/2014,NADL,-0.074712644,7.02,6.4,6.96,6.44,0.00862069,-0.08045977
22/09/2014,PPP,-0.037037037,5.42,5.03,5.4,5.2,0.003703704,-0.068518519
23/09/2014,CRR,-0.042055405,69.849998,64.699997,69.669998,66.739998,0.002583609,-0.071336316
23/09/2014,GDP,0.006076975,16,14.51,14.81,14.9,0.080351114,-0.020256583
23/09/2014,HLF,0.069885976,44.990002,40.75,41.209999,44.09,0.091725384,-0.011162315
24/09/2014,KMX,0.014862885,48.790001,47.77,47.77,48.48,0.021352334,0
24/09/2014,CMCM,0.055961171,22.33,20.52,20.549999,21.700001,0.086618058,-0.001459805
25/09/2014,SKX,-0.014944378,56.470001,53.500002,54.869997,54.049999,0.029159907,-0.024968017
25/09/2014,AIR,0.021924524,25.6,24.290001,24.629999,25.17,0.039382909,-0.013804223
26/09/2014,OMN,0.003514938,5.84,5.65,5.69,5.71,0.026362039,-0.007029877
26/09/2014,FUL,0.038678431,38.68,37,37.23,38.669998,0.038947086,-0.006177814
29/09/2014,PGP,-0.090356169,23.17,20.629999,23.02,20.940001,0.006516073,-0.103822806
29/09/2014,PTY,-0.026097329,16.9,16.16,16.860001,16.42,0.00237242,-0.041518444
29/09/2014,PHK,-0.019349164,11.47,11.15,11.37,11.15,0.008795075,-0.019349164
30/09/2014,CVEO,-0.093676815,13.25,11.6,12.81,11.61,0.034348165,-0.094457455
30/09/2014,PGP,0.002465434,20.549999,18.950001,20.280001,20.33,0.01331351,-0.065581851
30/09/2014,PBR,0.007097232,14.4,13.74,14.09,14.19,0.022001419,-0.024840312
01/10/2014,MPO,-0.056420233,5.26,4.75,5.14,4.85,0.023346304,-0.075875486
01/10/2014,TA,-0.049595142,9.88,9.33,9.88,9.39,0,-0.055668016
01/10/2014,TCI,0,10.25,10,10,10,0.025,0
01/10/2014,CVEO,0.057432432,12.75,11.8,11.84,12.52,0.076858108,-0.003378378
02/10/2014,LEU,-0.040207523,8,7.2,7.71,7.4,0.037613489,-0.06614786
02/10/2014,GBX,-0.018151236,66.919998,60.759998,65.559998,64.370003,0.020744357,-0.073215377
02/10/2014,IMPR,0.067245119,14.96,13.47,13.83,14.76,0.081706435,-0.026030369
03/10/2014,VSLR,-0.10130719,15.3,13.52,15.3,13.75,0,-0.116339869
03/10/2014,JONE,-0.040887906,17.120001,16.209999,17.120001,16.42,0,-0.053154319
03/10/2014,CJES,-0.020475283,27.4,26.43,27.35,26.790001,0.001828154,-0.033638026
03/10/2014,ATTO,0,12.99,12.66,12.75,12.75,0.018823529,-0.007058824
06/10/2014,CLF,-0.017857143,8.79,7.84,8.4,8.25,0.046428571,-0.066666667
06/10/2014,W,0.014537488,33.290001,32,32.330002,32.799999,0.02969375,-0.010207299
07/10/2014,BIOA,-0.10371179,9.16,8.07,9.16,8.21,0,-0.118995633
07/10/2014,MYE,-0.043726236,15.84,15.09,15.78,15.09,0.003802281,-0.043726236
07/10/2014,UIS,-0.000484634,21.25,20.459999,20.629999,20.620001,0.03005337,-0.008240427
08/10/2014,TCS,-0.020481928,17.030001,15.68,16.6,16.26,0.025903675,-0.055421687
08/10/2014,AGCO,0.001640112,43,41.830002,42.68,42.75,0.007497657,-0.019915604
08/10/2014,CBK,0.004424779,7.08,6.62,6.78,6.81,0.044247788,-0.02359882
09/10/2014,JCP,-0.053283767,8.09,7.58,8.07,7.64,0.002478315,-0.060718711
09/10/2014,MG,-0.025360231,17.35,16.58,17.35,16.91,0,-0.044380403
10/10/2014,ICD,-0.087460485,9.49,8.58,9.49,8.66,0,-0.095890411
10/10/2014,W,-0.03971789,27.280001,24.25,26.940001,25.870001,0.012620638,-0.099851555
13/10/2014,HIVE,-0.162313433,5.37,4.25,5.36,4.49,0.001865672,-0.207089552
13/10/2014,MTW,-0.073896814,18.85,17.299999,18.809999,17.42,0.002126582,-0.080276453
14/10/2014,CPE,-0.122033898,6,5.13,5.9,5.18,0.016949153,-0.130508475
14/10/2014,GDP,-0.032258065,9.53,7.84,8.37,8.1,0.138590203,-0.063321386
14/10/2014,LAD,0.024674068,66.760002,63.720001,64.440002,66.029999,0.036002482,-0.0111732
15/10/2014,NES,-0.033879781,9.2,8.53,9.15,8.84,0.005464481,-0.067759563
15/10/2014,PHX,0.039735042,19.17,17.42,18.120001,18.84,0.057946961,-0.0386314
16/10/2014,NUS,-0.018046537,44.439999,41.389999,44.330002,43.529999,0.002481322,-0.066320841
16/10/2014,PBR,0.009046625,15.04,14.31,14.37,14.5,0.046624913,-0.004175365
17/10/2014,CGG,-0.026143791,7.66,7.45,7.65,7.45,0.00130719,-0.026143791
17/10/2014,SWN,-0.02499241,32.830002,31.58,32.810001,31.99,0.000609601,-0.0374886
17/10/2014,PBR,0.008783784,15.16,14.58,14.8,14.93,0.024324324,-0.014864865
21/10/2014,QEPM,-0.042973231,17.219999,15.51,17.219999,16.48,0,-0.099303084
21/10/2014,TLLP,-0.000180112,56.580002,54.75,55.509998,55.5,0.019275879,-0.013691191
21/10/2014,GLPW,0.017628205,12.79,12.42,12.48,12.7,0.024839744,-0.004807692
21/10/2014,NCR,0.037383134,25.209999,23.370001,23.540001,24.42,0.070942988,-0.00722175
21/10/2014,TRN,0.118760228,34.689999,30.639999,30.65,34.290001,0.131810734,-0.000326297
22/10/2014,ESI,-0.114285714,10.75,9.24,10.5,9.3,0.023809524,-0.12
22/10/2014,OCN,-0.031043206,20.120001,19,19.65,19.040001,0.023918626,-0.03307888
22/10/2014,NQ,0.046511628,8.85,8.02,8.17,8.55,0.083231334,-0.018359853
23/10/2014,GDP,-0.00729927,9.76,8.75,9.59,9.52,0.017726799,-0.087591241
23/10/2014,DDD,0.02103828,37.970001,36.169998,36.599998,37.369999,0.037431778,-0.011748635
24/10/2014,UFI,-0.027875894,25.469999,24.51,25.469999,24.76,0,-0.037691364
24/10/2014,PRLB,-0.018533312,62.59,59.990002,62.59,61.43,0,-0.04154015
24/10/2014,CAB,0.007962413,49.610001,47.810001,48.98,49.369999,0.012862413,-0.023887281
24/10/2014,YELP,0.028561503,59.540001,57,57.77,59.419998,0.030638757,-0.013328717
27/10/2014,EGY,-0.073529412,7.48,6.88,7.48,6.93,0,-0.080213904
27/10/2014,SB,-0.052238806,5.36,5.01,5.36,5.08,0,-0.065298507
27/10/2014,P,-0.034982559,20.34,19.26,20.01,19.309999,0.016491754,-0.037481259
27/10/2014,PGI,0.012536162,10.51,10.03,10.37,10.5,0.013500482,-0.032786885
28/10/2014,PBR,0.007765315,11.81,11.42,11.59,11.68,0.018981881,-0.014667817
28/10/2014,JONE,0.008635579,12.21,11.21,11.58,11.68,0.054404145,-0.031951641
28/10/2014,CIG,0.012152778,5.9,5.62,5.76,5.83,0.024305556,-0.024305556
29/10/2014,NQ,-0.049878345,8.51,7.43,8.22,7.81,0.035279805,-0.096107056
29/10/2014,TWTR,-0.040364791,44.16,41.810001,43.849998,42.080002,0.007069601,-0.046522169
29/10/2014,DCO,-0.031919033,25.709999,24.219999,25.690001,24.870001,0.000778435,-0.057220784
29/10/2014,SNY,-0.003306105,45.720001,44.5,45.369999,45.220001,0.007714393,-0.019175645
29/10/2014,PES,0.01650165,9.58,9.04,9.09,9.24,0.053905391,-0.00550055
30/10/2014,WNC,-0.05666004,10.4,9.44,10.06,9.49,0.033797217,-0.061630219
30/10/2014,INVN,-0.040416412,16.360001,15.03,16.33,15.67,0.001837171,-0.079608083
30/10/2014,ORB,0.002310358,26.18,25.15,25.97,26.03,0.008086253,-0.031574894
30/10/2014,MYE,0.005614035,14.35,14.18,14.25,14.33,0.007017544,-0.004912281
31/10/2014,NKA,-0.18220339,7.08,5.7,7.08,5.79,0,-0.194915254
31/10/2014,LRN,-0.053435115,13.2,12.3,13.1,12.4,0.007633588,-0.061068702
31/10/2014,WTW,0.004627806,26.17,25.059999,25.93,26.049999,0.009255688,-0.033551909
31/10/2014,GG,0.06402272,18.950001,17.01,17.65,18.780001,0.073654448,-0.036260623
03/11/2014,NKA,-0.020033389,6.15,5.75,5.99,5.87,0.026711185,-0.040066778
03/11/2014,RM,-0.012626263,12.1,11.3,11.88,11.73,0.018518519,-0.048821549
03/11/2014,TPX,0.014594409,53.540001,52.049999,52.759998,53.529999,0.014783985,-0.013457146
04/11/2014,RCAP,-0.182158921,13.35,10.8,13.34,10.91,0.000749625,-0.190404798
04/11/2014,LRE,-0.024896266,14.8,13.9,14.46,14.1,0.02351314,-0.038727524
04/11/2014,FRM,-0.018691589,6.47,6.09,6.42,6.3,0.007788162,-0.051401869
04/11/2014,AP,-0.010298713,19.43,19.18,19.42,19.219999,0.000514933,-0.012358393
04/11/2014,HAE,0.021001267,35.509998,34.5,34.759998,35.490002,0.021576526,-0.007479805
05/11/2014,HLF,-0.096114501,44.259998,39.599998,44.009998,39.779999,0.005680527,-0.100204504
05/11/2014,S,-0.040935673,5.18,4.91,5.13,4.92,0.009746589,-0.04288499
05/11/2014,CRK,0.01621074,10.26,9.6,9.87,10.03,0.039513678,-0.027355623
05/11/2014,RCAP,0.058500914,12.45,10.94,10.94,11.58,0.138025594,0
05/11/2014,SGY,0.100949575,22.16,20,20.01,22.030001,0.107446277,-0.00049975
06/11/2014,NUS,-0.075045643,44.490002,39.630001,43.84,40.549999,0.014826688,-0.096030999
06/11/2014,ESI,-0.044804576,10.8,9.81,10.49,10.02,0.029551954,-0.064823642
06/11/2014,TPUB,-0.036129822,16.48,15.295,16.33,15.74,0.009185548,-0.063380282
06/11/2014,LEJU,0.045586107,14.74,13.771,13.82,14.45,0.066570188,-0.003545586
07/11/2014,GNW,-0.007083825,8.75,7.17,8.47,8.41,0.033057851,-0.153482881
07/11/2014,KOP,0.013420724,32.490002,31.799999,32.040001,32.470001,0.014044975,-0.007490699
07/11/2014,WAC,0.015789532,18.08,16.709999,17.1,17.370001,0.057309942,-0.022807076
07/11/2014,NSM,0.048874787,30,28.18,28.440001,29.83,0.054852284,-0.009142088
10/11/2014,TCPI,-0.082289803,5.59,4.99,5.59,5.13,0,-0.107334526
10/11/2014,ANF,-0.009323136,29.280001,28.34,28.959999,28.690001,0.011049793,-0.021408806
10/11/2014,STAY,0.005449646,18.9,18.125,18.35,18.450001,0.029972752,-0.01226158
10/11/2014,AMBR,0.008810573,11.57,11.02,11.35,11.45,0.01938326,-0.02907489
10/11/2014,HGR,0.025398406,21.1,19.92,20.08,20.59,0.050796813,-0.007968127
11/11/2014,SFY,-0.049230769,6.56,6.04,6.5,6.18,0.009230769,-0.070769231
11/11/2014,RYN,-0.00853112,27.4,26.190001,26.959999,26.73,0.016320512,-0.028560758
11/11/2014,MTZ,-0.003614498,24.959999,23.950001,24.9,24.809999,0.002409598,-0.03815257
11/11/2014,UCP,0.010362694,11.75,11.51,11.58,11.7,0.014680484,-0.006044905
12/11/2014,W,-0.093577244,23.84,20.91,23.51,21.309999,0.01403658,-0.110591238
12/11/2014,DMD,-0.023972603,6.02,5.67,5.84,5.7,0.030821918,-0.029109589
12/11/2014,CMCM,0.036071032,19.690001,18.02,18.02,18.67,0.092674861,0
12/11/2014,VSLR,0.05655527,12.4,11.56,11.67,12.33,0.062553556,-0.009425878
13/11/2014,RICE,-0.001151593,26.32,25.540001,26.049999,26.02,0.010364722,-0.019577659
13/11/2014,SEAS,0.014907573,17.120001,16.65,16.77,17.02,0.020870662,-0.007155635
13/11/2014,W,0.020635241,22.74,21.49,21.565001,22.01,0.054486387,-0.003477904
14/11/2014,ENVA,-0.064431993,27.280001,24.68,26.85,25.120001,0.016014935,-0.080819367
14/11/2014,RYI,-0.012244898,10.12,9.5,9.8,9.68,0.032653061,-0.030612245
14/11/2014,JGW,0.020512821,10.17,9.74,9.75,9.95,0.043076923,-0.001025641
17/11/2014,PBYI,-0.016275285,226.630005,208.009995,215.050003,211.550003,0.053847951,-0.03273661
17/11/2014,AVD,-0.01095198,11.97,11.5,11.87,11.74,0.0084246,-0.031171019
17/11/2014,MOV,-0.010169417,26.92,25.25,26.549999,26.280001,0.013936008,-0.048964183
17/11/2014,CCS,-0.008323424,16.870001,16.610001,16.82,16.68,0.002972711,-0.012485077
17/11/2014,OCN,0.027197669,21.389999,20.549999,20.59,21.15,0.038853764,-0.001942739
18/11/2014,HAL,-0.033837598,50.419998,48.459999,50.240002,48.540001,0.003582723,-0.035429995
18/11/2014,BBG,-0.009353079,13.26,12.37,12.83,12.71,0.033515199,-0.035853468
18/11/2014,CEA,-0.004755159,21.08,20.92,21.030001,20.93,0.002377508,-0.00523067
18/11/2014,DNR,0.00502008,10.2,9.78,9.96,10.01,0.024096386,-0.018072289
18/11/2014,WLH,0.008421053,19.219999,18.629999,19,19.16,0.011578895,-0.019473737
19/11/2014,OME,-0.080580177,12.43,11.38,12.41,11.41,0.001611604,-0.082997583
19/11/2014,MC,-0.022222253,32.150002,31.24,31.950001,31.24,0.006259812,-0.022222253
19/11/2014,YOKU,-0.014380997,19.540001,19.09,19.469999,19.190001,0.003595378,-0.019517156
19/11/2014,SC,0.007571606,18.709999,18.219999,18.49,18.629999,0.011898269,-0.014602542
19/11/2014,TNH,0.029723077,127,122.800003,122.800003,126.449997,0.034201929,0
20/11/2014,WF,0.000661376,30.68,30.24,30.24,30.26,0.014550265,0
20/11/2014,LEJU,0.006745363,12.08,11.5,11.86,11.94,0.018549747,-0.030354132
20/11/2014,CSTM,0.015446224,17.809999,16.92,17.48,17.75,0.018878661,-0.032036613
20/11/2014,CLF,0.095,8.94,7.91,8,8.76,0.1175,-0.01125
21/11/2014,JMEI,-0.078760213,19.879999,18.030001,19.68,18.129999,0.010162551,-0.083841413
21/11/2014,AAC,-0.047549342,27.58,25.268,27.34,26.040001,0.008778347,-0.075786394
21/11/2014,DCI,0.003810899,40.02,39.23,39.360001,39.509998,0.016768267,-0.003302871
21/11/2014,CGG,0.018867925,10.35,9.9,10.07,10.26,0.027805362,-0.016881827
24/11/2014,GME,0.00079507,38.23,36.880001,37.73,37.759998,0.013252054,-0.022528465
24/11/2014,JMEI,0.002748708,18.9,18,18.190001,18.24,0.039032378,-0.010445354
24/11/2014,RKUS,0.014517506,11.96,11.7,11.71,11.88,0.021349274,-0.000853971
24/11/2014,WAIR,0.038461538,14.63,13.78,13.78,14.31,0.061683599,0
25/11/2014,DQ,-0.023030242,33,31.940001,33,32.240002,0,-0.032121182
26/11/2014,ANFI,-0.039616613,15.88,14.85,15.65,15.03,0.014696486,-0.051118211
26/11/2014,NKA,-0.013035382,5.4,5.01,5.37,5.3,0.005586592,-0.067039106
26/11/2014,DANG,0.005309735,11.59,11.2,11.3,11.36,0.025663717,-0.008849558
28/11/2014,FMSA,-0.122130395,10.9,9.52,10.89,9.56,0.000918274,-0.125803489
28/11/2014,DO,-0.055930567,31.780001,29.360001,31.110001,29.370001,0.021536483,-0.056252007
28/11/2014,RIG,-0.024152391,21.66,20.879999,21.530001,21.01,0.00603804,-0.030190523
28/11/2014,SDRL,-0.022666667,15.1,14.26,15,14.66,0.006666667,-0.049333333
01/12/2014,GDP,-0.212978369,6.09,4.36,6.01,4.73,0.013311148,-0.274542429
01/12/2014,SN,-0.061552186,11.26,9.34,11.21,10.52,0.004460303,-0.166815343
01/12/2014,LPI,-0.059885932,10.64,9.32,10.52,9.89,0.011406844,-0.114068441
02/12/2014,LRE,-0.035164835,9.84,8.77,9.1,8.78,0.081318681,-0.036263736
02/12/2014,DKL,0.072612666,32.639999,30.16,30.16,32.349998,0.082228084,0
03/12/2014,VNCE,0.013180128,31.18,29.52,29.59,29.98,0.05373437,-0.002365664
04/12/2014,BAS,-0.042918455,7.19,6.63,6.99,6.69,0.028612303,-0.051502146
04/12/2014,ECR,-0.037943696,8.19,7.62,8.17,7.86,0.00244798,-0.067319461
04/12/2014,PBYI,-0.006099095,198.490005,189.520004,196.75,195.550003,0.008843736,-0.036747121
04/12/2014,CSH,0.016144398,21.629999,21.02,21.059999,21.4,0.027065528,-0.001899288
05/12/2014,BCEI,-0.047393365,21.68,20.059999,21.1,20.1,0.027488152,-0.049289147
05/12/2014,PRO,0,26.5,25.27,26,26,0.019230769,-0.028076923
08/12/2014,RALY,0.004672897,9,8.44,8.56,8.6,0.051401869,-0.014018692
08/12/2014,GCO,0.018288313,72.809998,69.900002,69.989998,71.269997,0.040291471,-0.001285841
08/12/2014,AEO,0.031092437,12.35,11.79,11.9,12.27,0.037815126,-0.009243697
08/12/2014,BIG,0.037996928,41.529999,39.59,39.740002,41.25,0.0450427,-0.003774585
09/12/2014,SN,0.08297568,7.71,6.82,6.99,7.57,0.103004292,-0.024320458
09/12/2014,NSLP,0.089914945,9.39,8.23,8.23,8.97,0.140947752,0
10/12/2014,LCI,-0.02466268,43.240002,41.779999,42.98,41.919998,0.006049372,-0.027919986
10/12/2014,TMUS,-0.023506781,26.08,25.33,25.950001,25.34,0.005009595,-0.023892138
10/12/2014,SRV,0.0272,6.76,6.25,6.25,6.42,0.0816,0
10/12/2014,MANU,0.027721433,15.23,14.79,14.79,15.2,0.029749831,0
11/12/2014,TCI,-0.057259714,9.78,9.14,9.78,9.22,0,-0.065439673
11/12/2014,CVEO,0.017902813,8.34,7.63,7.82,7.96,0.066496164,-0.024296675
12/12/2014,MTZ,-0.033266129,19.84,18.139999,19.84,19.18,0,-0.085685534
12/12/2014,MEI,-0.022009002,36.700001,32.799999,35.439999,34.66,0.035553105,-0.074492101
12/12/2014,CGG,-0.010452962,8.76,8.5,8.61,8.52,0.017421603,-0.012775842
15/12/2014,YPF,-0.079754639,24.950001,22.24,24.450001,22.5,0.020449897,-0.090388585
15/12/2014,ESL,-0.01565069,104.279999,99.940002,103.510002,101.889999,0.007438866,-0.034489421
15/12/2014,SSTK,0.015971889,65.379997,62.610001,62.610001,63.610001,0.044242069,0
16/12/2014,ANFI,-0.028169014,10.1,9.56,9.94,9.66,0.016096579,-0.038229376
16/12/2014,MBT,0.008169935,6.53,5.85,6.12,6.17,0.066993464,-0.044117647
16/12/2014,CGG,0.021276596,6.38,6.03,6.11,6.24,0.044189853,-0.01309329
16/12/2014,NSLP,0.072674419,7.75,6.53,6.88,7.38,0.126453488,-0.050872093
17/12/2014,NAV,0.041895569,30.91,29.120001,29.120001,30.34,0.061469744,0
17/12/2014,BBX,0.087947883,13.41,11.8,12.28,13.36,0.092019544,-0.039087948
18/12/2014,CLF,-0.069172932,6.94,6.06,6.65,6.19,0.043609023,-0.088721805
18/12/2014,RT,-0.019117647,6.9,6.58,6.8,6.67,0.014705882,-0.032352941
18/12/2014,CCM,-0.006557377,6.13,6,6.1,6.06,0.004918033,-0.016393443
18/12/2014,HIE,0.002971719,20.280001,20.049999,20.190001,20.25,0.004457652,-0.006934225
18/12/2014,CCSC,0.077227723,5.45,5.05,5.05,5.44,0.079207921,0
19/12/2014,WOR,-0.027499224,31.190001,30.059999,30.91,30.059999,0.009058589,-0.027499224
19/12/2014,NES,-0.010769231,6.76,6.37,6.5,6.43,0.04,-0.02
19/12/2014,KEX,0.009488178,81.120003,79.440002,80.099998,80.860001,0.012734145,-0.008239651
19/12/2014,RCAP,0.066925315,11.11,10.24,10.31,11,0.077594568,-0.006789525
19/12/2014,CRK,0.221283784,7.23,5.8,5.92,7.23,0.221283784,-0.02027027
22/12/2014,VCO,-0.007133114,36.450001,35.720001,36.450001,36.189999,0,-0.020027434
22/12/2014,EVC,0.00462963,6.53,6.47,6.48,6.51,0.007716049,-0.00154321
22/12/2014,BWS,0.011709602,30.59,29.75,29.89,30.24,0.023419204,-0.004683841
23/12/2014,OCN,-0.051767677,15.9,12.81,15.84,15.02,0.003787879,-0.191287879
23/12/2014,PVG,-0.033333333,5.19,4.82,5.1,4.93,0.017647059,-0.054901961
24/12/2014,CEQP,-0.015406162,7.31,6.86,7.14,7.03,0.023809524,-0.039215686
24/12/2014,PBYI,-0.006433365,195.699997,188.160004,191.190002,189.960007,0.023589073,-0.015848099
24/12/2014,LCI,0.040344377,43.419998,40.650002,40.650002,42.290001,0.06814258,0
26/12/2014,SN,-0.075712881,10.22,9.18,10.17,9.4,0.004916421,-0.097345133
26/12/2014,CVEO,0,8.225,7.98,8.06,8.06,0.020471464,-0.009925558
26/12/2014,LXFR,0.013504389,15.47,14.62,14.81,15.01,0.044564483,-0.012829169
26/12/2014,NES,0.104536489,5.82,5.03,5.07,5.6,0.147928994,-0.007889546
29/12/2014,SRF,-0.001277139,7.98,7.6,7.83,7.82,0.019157088,-0.029374202
29/12/2014,SN,0.010604454,9.81,9.26,9.43,9.53,0.040296925,-0.018027572
30/12/2014,SSE,-0.044481054,6.15,5.73,6.07,5.8,0.013179572,-0.05601318
30/12/2014,VJET,-0.041866029,8.63,8.01,8.36,8.01,0.032296651,-0.041866029
30/12/2014,EMES,-0.019658154,58.669998,54.099998,58.5,57.349998,0.002905949,-0.075213709
30/12/2014,DPLO,0.028376844,27.290001,26.02,26.43,27.18,0.03253882,-0.015512675
31/12/2014,ICD,0.031620553,5.31,4.91,5.06,5.22,0.049407115,-0.029644269
02/01/2015,MBT,-0.008298755,7.35,7.06,7.23,7.17,0.01659751,-0.02351314
02/01/2015,EMES,0.011553049,55.700001,52.509998,52.799999,53.41,0.054924281,-0.005492443
02/01/2015,FGB,0.013071895,7.77,7.65,7.65,7.75,0.015686275,0
