Date,Ticker,% Return,High,Low,Open,Close,Low %,High %
2014-01-16,GTNA,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-01-16,KOS,0.0177339901478,10.34,9.88,10.15,10.33,0.0187192118227,-0.0266009852217
2014-01-17,BBY,-0.095520177712,27.049999,24.41,27.01,24.43,0.00148089596446,-0.0962606442058
2014-01-17,NUS,-0.0105826568725,85.639999,74.129997,80.32,79.470001,0.0662350473108,-0.0770667704183
2014-01-17,AGI,-0.0211538461538,10.55,10.08,10.4,10.18,0.0144230769231,-0.0307692307692
2014-01-17,USNA,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-01-17,HLF,-0.027296675275,74.0,68.230003,72.169998,70.199997,0.0253568248679,-0.0545932535567
2014-01-21,SSNI,-0.0436974789916,18.01,17.0,17.85,17.07,0.00896358543417,-0.047619047619
2014-01-21,VRS,-0.0181818181818,2.94,2.62,2.75,2.7,0.0690909090909,-0.0472727272727
2014-01-21,EPE,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-01-21,BBY,-0.00488007320049,25.09,24.25,24.59,24.469999,0.0203334688898,-0.0138267588451
2014-01-21,GTI,-0.0539174389217,11.88,11.06,11.87,11.23,0.000842459983151,-0.0682392586352
2014-01-22,RT,0.0276243093923,5.59,5.35,5.43,5.58,0.0294659300184,-0.0147329650092
2014-01-22,SID,0.00380952380952,5.39,5.2,5.25,5.27,0.0266666666667,-0.00952380952381
2014-01-22,WLT,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-01-22,VMEM,-0.0229226361032,3.55,3.4,3.49,3.41,0.0171919770774,-0.025787965616
2014-01-22,SKX,0.0177384337671,27.799999,27.059999,27.059999,27.540001,0.0273466381133,0.0
2014-01-23,AMD,-0.0136239782016,3.68,3.58,3.67,3.62,0.00272479564033,-0.0245231607629
2014-01-23,IAG,0.00813008130081,3.76,3.68,3.69,3.72,0.0189701897019,-0.00271002710027
2014-01-23,YPF,-0.161391269565,28.75,23.0,28.75,24.110001,0.0,-0.2
2014-01-23,JE,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-01-23,PNX,-0.00919076419658,44.610001,42.77,44.610001,44.200001,0.0,-0.0412463788109
2014-01-24,HRC,0.0089069368126,37.450001,36.150002,37.049999,37.380001,0.010796275595,-0.0242914176597
2014-01-24,YPF,-0.0958365709284,25.6,23.0,25.459999,23.02,0.00549886117435,-0.0966221169137
2014-01-24,PAM,-0.00954653937947,4.31,4.0,4.19,4.15,0.0286396181384,-0.0453460620525
2014-01-24,TGS,0.0531914893617,1.99,1.86,1.88,1.98,0.0585106382979,-0.0106382978723
2014-01-24,EBS,-0.0362715747057,23.9,22.6,23.709999,22.85,0.00801353892929,-0.0468156493807
2014-01-27,DL,-0.071144278607,20.58,17.5,20.1,18.67,0.0238805970149,-0.129353233831
2014-01-27,KSU,-0.0108586972761,100.540001,98.220001,100.379997,99.290001,0.00159398291275,-0.0215181915178
2014-01-27,IGT,-0.0226063829787,15.08,14.42,15.04,14.7,0.00265957446809,-0.0412234042553
2014-01-27,JKS,0.0370634724542,30.49,27.92,28.059999,29.1,0.0866001812758,-0.00498927316426
2014-01-27,HCI,0.000438885231512,46.439999,43.360001,45.57,45.59,0.0190914856265,-0.0484967961378
2014-01-28,VRS,0.277777777778,2.76,1.96,2.16,2.76,0.277777777778,-0.0925925925926
2014-01-28,NTE,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-01-28,RGS,0.0334763948498,12.22,11.48,11.65,12.04,0.0489270386266,-0.0145922746781
2014-01-28,BITA,0.0735900618982,32.990002,29.030001,29.08,31.219999,0.134456740028,-0.00171936038514
2014-01-28,XRS,0.108537693006,24.68,21.969999,22.02,24.41,0.120799273388,-0.00227070844687
2014-01-29,ATE,0.0146118721461,11.18,10.89,10.95,11.11,0.02100456621,-0.00547945205479
2014-01-29,MHG,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-01-29,NGVC,-0.0286957101449,34.599998,33.509998,34.5,33.509998,0.00289849275362,-0.0286957101449
2014-01-29,MX,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-01-29,CPAC,-0.0286006128703,9.86,9.19,9.79,9.51,0.00715015321757,-0.0612870275792
2014-01-30,BCA,-0.015652173913,17.459999,16.860001,17.25,16.98,0.0121738550725,-0.0226086376812
2014-01-30,TGI,0.00724206282932,68.949997,66.809998,67.660004,68.150002,0.0190658132388,-0.0125629020063
2014-01-30,NMBL,0.0156073968697,45.209999,43.02,44.209999,44.900002,0.0226193174083,-0.0269169650965
2014-01-30,NADL,0.0358796296296,9.0,8.61,8.64,8.95,0.0416666666667,-0.00347222222222
2014-01-30,ZQK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-01-31,ESI,-0.0287413280476,31.16,29.209999,30.27,29.4,0.0294020482326,-0.0350182028411
2014-01-31,NSR,-0.0278256446407,34.970001,33.389999,34.860001,33.889999,0.00315547896858,-0.0421687308615
2014-01-31,HGG,-0.00601684717208,8.43,8.07,8.31,8.26,0.014440433213,-0.028880866426
2014-01-31,ADT,-0.0141121763739,30.860001,29.959999,30.469999,30.040001,0.0127995409517,-0.0167377754098
2014-01-31,MPO,-0.0734126984127,5.06,4.51,5.04,4.67,0.00396825396825,-0.105158730159
2014-02-03,GDOT,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-03,AT,-0.0795454545455,2.72,2.22,2.64,2.43,0.030303030303,-0.159090909091
2014-02-03,HGR,-0.0294555778204,33.610001,32.490002,33.610001,32.619999,0.0,-0.0333233849056
2014-02-03,MPO,-0.0598290598291,4.71,4.39,4.68,4.4,0.00641025641026,-0.0619658119658
2014-02-03,NEM,-0.0313364501688,21.85,21.0,21.700001,21.02,0.00691239599482,-0.0322581091125
2014-02-04,GNK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-04,YUME,-0.01414427157,7.09,6.87,7.07,6.97,0.002828854314,-0.02828854314
2014-02-04,TREX,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-04,BORN,0.064039408867,2.29,2.02,2.03,2.16,0.128078817734,-0.00492610837438
2014-02-04,UVE,0.00791295746785,10.4,9.71,10.11,10.19,0.028684470821,-0.0395647873393
2014-02-05,JCP,0.0316205533597,5.3,4.9,5.06,5.22,0.0474308300395,-0.0316205533597
2014-02-05,DNB,0.0272525832313,97.879997,94.290001,94.669998,97.25,0.03390724694,-0.00401391156679
2014-02-05,GDOT,0.0591320962867,22.610001,20.389999,20.969999,22.209999,0.078207061431,-0.0276585611664
2014-02-05,BRO,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-05,MY,0.0192307692308,2.7,2.55,2.6,2.65,0.0384615384615,-0.0192307692308
2014-02-06,BBG,-0.0264526464203,23.370001,22.35,23.059999,22.450001,0.0134432789871,-0.0307892034167
2014-02-06,DDD,0.0455279794241,67.18,60.25,61.939999,64.760002,0.0845980155731,-0.0272844531367
2014-02-06,WAGE,0.0672849038994,58.799999,54.98,54.990002,58.689999,0.0692852675292,-0.000181887609315
2014-02-06,WUBA,0.128039388856,37.110001,32.240002,32.490002,36.650002,0.142197559729,-0.00769467481104
2014-02-06,SFUN,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-07,TWTR,0.0609017763029,54.919998,50.75,51.23,54.349998,0.0720280694905,-0.0093695100527
2014-02-07,SPR,0.0324303713251,27.459999,26.200001,26.209999,27.059999,0.0476917225369,-0.000381457473539
2014-02-07,LAS,-0.00478139941873,3.3,3.05,3.1999,3.1846,0.0312822275696,-0.0468452139129
2014-02-07,RRTS,-0.0268456375839,22.6,21.690001,22.35,21.75,0.0111856823266,-0.0295301565996
2014-02-07,P,0.0615147487799,34.970001,32.32,32.349998,34.34,0.0809892785774,-0.000927295265984
2014-02-10,G,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-10,VRS,0.0108303249097,2.83,2.67,2.77,2.8,0.0216606498195,-0.0361010830325
2014-02-10,CI,-0.00916719209169,77.470001,76.290001,77.449997,76.739998,0.000258282773077,-0.0149773537112
2014-02-10,END,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-10,NCR,0.0309375625,33.049999,31.9,32.0,32.990002,0.03281246875,-0.003125
2014-02-11,BWP,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-11,NKA,0.000687285223368,14.68,14.35,14.55,14.56,0.00893470790378,-0.0137457044674
2014-02-11,DAC,0.0546875,6.8,6.16,6.4,6.75,0.0625,-0.0375
2014-02-11,HBM,0.0113065326633,8.17,7.9,7.96,8.05,0.0263819095477,-0.00753768844221
2014-02-11,LIN,-0.0368986454928,21.41,20.54,21.41,20.62,0.0,-0.0406352171882
2014-02-12,BLOX,0.0219471018571,18.379999,17.610001,17.77,18.16,0.0343274620146,-0.00900388294879
2014-02-12,RAX,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-12,HXM,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-12,CBM,0.0414481134023,19.870001,19.040001,19.059999,19.85,0.0424974838666,-0.00104921306659
2014-02-12,NSP,0.00475845534407,28.01,27.32,27.32,27.450001,0.0252562225476,0.0
2014-02-13,IFT,0.0759259259259,5.84,5.4,5.4,5.81,0.0814814814815,0.0
2014-02-13,WCG,0.0428495284003,58.98,55.799999,56.009998,58.41,0.0530262829147,-0.00374931275663
2014-02-13,BNNY,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-13,MIL,-0.0135317997294,7.39,7.26,7.39,7.29,0.0,-0.0175913396482
2014-02-13,FSM,0.0652173913043,4.47,4.14,4.14,4.41,0.0797101449275,0.0
2014-02-14,URS,0.0190319548872,43.4,42.24,42.56,43.37,0.0197368421053,-0.00751879699248
2014-02-14,NKA,-0.0739875389408,12.84,11.3,12.84,11.89,0.0,-0.119937694704
2014-02-14,MN,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-14,LF,0.0313971742543,6.63,6.25,6.37,6.57,0.0408163265306,-0.0188383045526
2014-02-14,IPI,0.0344332855093,14.59,13.63,13.94,14.42,0.0466284074605,-0.0222381635581
2014-02-18,WTW,-0.0534420289855,22.08,20.82,22.08,20.9,0.0,-0.0570652173913
2014-02-18,CHGG,0.0353130016051,6.54,6.09,6.23,6.45,0.0497592295345,-0.0224719101124
2014-02-18,TRLA,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-18,DCO,-0.00901960784314,26.48,24.879999,25.5,25.27,0.038431372549,-0.0243137647059
2014-02-18,GNC,-0.0144123509717,45.099998,43.939999,45.099998,44.450001,0.0,-0.0257205998102
2014-02-19,SMI,-0.0093896713615,4.26,4.2,4.26,4.22,0.0,-0.0140845070423
2014-02-19,CPL,0.0399389400922,13.649995,13.02,13.02,13.540005,0.0483867127496,0.0
2014-02-19,WWW,0.0202702702703,25.74,25.129999,25.16,25.67,0.0230524642289,-0.00119240858506
2014-02-19,ELP,0.00898203592814,10.21,9.99,10.02,10.11,0.0189620758483,-0.00299401197605
2014-02-19,GGB,0.0111821086262,6.48,6.23,6.26,6.33,0.0351437699681,-0.00479233226837
2014-02-20,SM,-0.017808260274,73.400002,70.389999,73.0,71.699997,0.00547947945205,-0.0357534383562
2014-02-20,NM,0.0517836593786,9.54,8.53,8.69,9.14,0.0978135788262,-0.0184119677791
2014-02-20,USU,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-20,TNK,0.134146341463,3.72,3.28,3.28,3.72,0.134146341463,0.0
2014-02-20,SVM,0.0252707581227,2.85,2.73,2.77,2.84,0.028880866426,-0.014440433213
2014-02-21,GDP,0.0242522231205,13.13,12.03,12.37,12.67,0.0614389652385,-0.0274858528698
2014-02-21,FCN,0.0020228927849,30.290001,29.32,29.66,29.719999,0.021240761969,-0.0114632501686
2014-02-21,EIG,-0.0561904761905,22.360001,19.6,21.0,19.82,0.064761952381,-0.0666666666667
2014-02-21,MM,-0.0438311688312,6.17,5.81,6.16,5.89,0.00162337662338,-0.0568181818182
2014-02-21,CRY,0.0392781316348,9.91,9.08,9.42,9.79,0.052016985138,-0.036093418259
2014-02-24,MRC,0.0276110444178,25.969999,24.9,24.99,25.68,0.0392156462585,-0.00360144057623
2014-02-24,END,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-24,VCRA,0.00244492650092,16.52,16.15,16.360001,16.4,0.00977988937776,-0.0128362461592
2014-02-24,FLTX,0.0108696198606,37.25,35.32,36.799999,37.200001,0.0122282883758,-0.0402173652233
2014-02-24,COG,-0.0110956175061,36.330002,35.380001,36.049999,35.650002,0.00776707372447,-0.018585243234
2014-02-25,China,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-02-25,AWI,-0.005170877002,54.169998,53.099998,54.150002,53.869999,0.000369270531144,-0.0193906548702
2014-02-25,VHI,0.0,11.46,11.04,11.34,11.34,0.010582010582,-0.026455026455
2014-02-25,KMG,-0.008,15.18,14.77,15.0,14.88,0.012,-0.0153333333333
2014-02-25,JCP,0.0662878787879,5.64,5.23,5.28,5.63,0.0681818181818,-0.0094696969697
2014-02-26,ANFI,-0.085020242915,20.35,18.040001,19.76,18.08,0.0298582995951,-0.0870444838057
2014-02-26,JONE,0.00708306503542,15.86,15.1,15.53,15.64,0.0212491951062,-0.0276883451384
2014-02-26,THC,0.0148775695783,44.990002,43.310001,43.689999,44.34,0.0297551620452,-0.00869759690313
2014-02-26,ODP,0.0309917355372,5.06,4.84,4.84,4.99,0.0454545454545,0.0
2014-02-26,TREX,0.0237843948203,79.110001,74.5,75.68,77.480003,0.0453224233615,-0.0155919661734
2014-02-27,FST,0.0,2.48,2.48,2.48,2.48,0.0,0.0
2014-02-27,DGI,0.0444444444444,31.67,29.75,30.15,31.49,0.0504145936982,-0.0132669983416
2014-02-27,CRCM,0.021417642967,20.59,19.139999,19.610001,20.030001,0.0499744492619,-0.0239674643566
2014-02-27,CLH,0.0169491745543,46.639999,45.060001,45.43,46.200001,0.0266343605547,-0.00814437596302
2014-02-27,VLRS,-0.0494949494949,9.91,9.29,9.9,9.41,0.0010101010101,-0.0616161616162
2014-02-28,SFY,0.0152284263959,10.32,9.75,9.85,10.0,0.0477157360406,-0.010152284264
2014-02-28,CCG,-0.00838323353293,8.36,8.14,8.35,8.28,0.00119760479042,-0.0251497005988
2014-02-28,CIR,-0.00125616186305,73.739998,70.769997,71.650002,71.559998,0.0291695176785,-0.0122819954701
2014-02-28,RNDY,-0.00324675324675,6.2,5.92,6.16,6.14,0.00649350649351,-0.038961038961
2014-02-28,CHS,0.00242577319588,16.719999,16.27,16.49,16.530001,0.0139477865373,-0.0133414190418
2014-03-03,YUME,0.0368,6.56,6.1,6.25,6.48,0.0496,-0.024
2014-03-03,PRO,-0.0197058235294,34.259998,31.799999,34.0,33.330002,0.007647,-0.0647059117647
2014-03-03,KBR,-0.00256880733945,27.530001,26.959999,27.25,27.18,0.010275266055,-0.0106422385321
2014-03-03,NMBL,-0.0273972386218,47.73,46.009998,47.450001,46.150002,0.00590092716753,-0.0303477970422
2014-03-03,PBYI,0.023335119787,114.660004,109.860001,111.419998,114.019997,0.0290792143077,-0.0140010503321
2014-03-04,EPAM,0.0547052169701,38.43,34.799999,35.279999,37.209999,0.0892857451612,-0.0136054425625
2014-03-04,LXFT,0.032394763318,35.0,33.029999,33.029999,34.099998,0.0596427810973,0.0
2014-03-04,NUS,0.0367831387418,78.779999,75.559998,75.849998,78.639999,0.0386288869777,-0.00382333563147
2014-03-04,HSC,-0.0317805412181,23.139999,22.23,22.969999,22.24,0.00740095809321,-0.0322158916942
2014-03-04,PRIS,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-03-05,RSH,0.0,45.22,45.22,45.22,45.22,0.0,0.0
2014-03-05,LAS,0.104166666667,5.1,4.32,4.32,4.77,0.180555555556,0.0
2014-03-05,MDR,-0.00539811066127,7.42,7.28,7.41,7.37,0.00134952766532,-0.0175438596491
2014-03-05,USU,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-03-05,HGG,-0.0506585612969,9.94,9.31,9.87,9.37,0.00709219858156,-0.0567375886525
2014-03-06,END,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-03-06,USU,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-03-06,HCI,-0.0548148395062,41.16,38.110001,40.5,38.279999,0.0162962962963,-0.0590123209877
2014-03-06,HOV,-0.0422018348624,5.46,5.2,5.45,5.22,0.00183486238532,-0.045871559633
2014-03-06,VEEV,-0.02323585705,35.73,33.779999,34.860001,34.049999,0.024956941338,-0.0309811236093
2014-03-07,VRS,-0.0617283950617,2.49,2.26,2.43,2.28,0.0246913580247,-0.0699588477366
2014-03-07,GRO,-0.0212765957447,1.88,1.76,1.88,1.84,0.0,-0.063829787234
2014-03-07,Cayman,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-03-07,USU,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-03-07,CPA,-0.00852402545834,127.040001,125.559998,126.699997,125.620003,0.00268353597514,-0.00899762452244
2014-03-10,ANR,-0.0273109243697,4.76,4.58,4.76,4.63,0.0,-0.0378151260504
2014-03-10,USU,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-03-10,FRM,-0.028901734104,10.38,9.8,10.38,10.08,0.0,-0.0558766859345
2014-03-10,BITA,-0.0150337472766,38.580002,36.650002,38.580002,38.0,0.0,-0.0500259175725
2014-03-10,SSP,0.00712708333333,18.379995,17.959995,18.24,18.369998,0.00767516447368,-0.0153511513158
2014-03-11,DANG,-0.0430423964058,17.5,15.88,16.959999,16.23,0.0318396834811,-0.0636791900754
2014-03-11,WUBA,-0.0142992092456,56.290001,52.18,53.150002,52.389999,0.0590780598654,-0.018250272126
2014-03-11,WLT,-0.0665961945032,9.55,8.63,9.46,8.83,0.00951374207188,-0.0877378435518
2014-03-11,CCM,0.0182857142857,9.0,8.57,8.75,8.91,0.0285714285714,-0.0205714285714
2014-03-11,CUDA,-0.0540469726905,39.279999,35.700001,38.299999,36.23,0.025587468031,-0.0678850670466
2014-03-12,BPI,-0.0302648171501,15.86,15.24,15.86,15.38,0.0,-0.0390920554855
2014-03-12,NES,0.0190288713911,16.32,15.12,15.24,15.53,0.0708661417323,-0.00787401574803
2014-03-12,BORN,0.0171232876712,3.05,2.92,2.92,2.97,0.0445205479452,0.0
2014-03-12,DL,-0.0276217683698,21.41,20.09,21.360001,20.77,0.00234077704397,-0.0594569728719
2014-03-12,TRQ,-0.0280112044818,3.61,3.37,3.57,3.47,0.0112044817927,-0.0560224089636
2014-03-13,HDY,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-03-13,TAOM,-0.0254110612855,7.24,6.51,6.69,6.52,0.0822122571001,-0.0269058295964
2014-03-13,EXPR,0.00314663310258,16.17,15.75,15.89,15.94,0.0176211453744,-0.00881057268722
2014-03-13,NOR,-0.020501157632,4.569995,4.219996,4.389996,4.299996,0.0410020874734,-0.0387244088605
2014-03-13,CCM,-0.0740740740741,8.38,7.36,8.1,7.5,0.0345679012346,-0.0913580246914
2014-03-14,AMRC,-0.0635118306351,8.14,7.5,8.03,7.52,0.013698630137,-0.06600249066
2014-03-14,HDY,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK,DEAD_STOCK
2014-03-14,HELI,-0.0821744627054,7.91,6.91,7.91,7.26,0.0,-0.126422250316
2014-03-14,MEI,-0.0185668397861,31.18,29.75,30.700001,30.129999,0.0156351460705,-0.0309446569725
